REST_KEY,Rest Coop,Reporting Day,Daypart Name,Daypart Description,Daypart Sales $,Daypart Transaction Qty
13369,SEA/TCA WA CP-0024,1/2/10,Afternoon,2PM - 4PM,548.69,83
13369,SEA/TCA WA CP-0024,1/2/10,Breakfast,Open - 10:30AM (11AM weekend),691.94,119
13369,SEA/TCA WA CP-0024,1/2/10,Dinner,4PM - 9PM,1148.46,150
13369,SEA/TCA WA CP-0024,1/2/10,Evening,9PM - Close,170.46,28
13369,SEA/TCA WA CP-0024,1/2/10,Late Night,11PM - 5AM,12.94,1
13369,SEA/TCA WA CP-0024,1/2/10,Lunch,11AM -  2PM,861.85,117
13369,SEA/TCA WA CP-0024,1/2/10,Morning,Open - 11AM,691.94,119
13369,SEA/TCA WA CP-0024,1/2/10,Regular Menu,10:30AM (11AM weekend) - Close,2729.46,378
13369,SEA/TCA WA CP-0024,1/2/10,Total Day,All hours,3421.4,497
13369,SEA/TCA WA CP-0024,1/3/10,After 4PM,4PM - Close,1186.56,162
13369,SEA/TCA WA CP-0024,1/3/10,Afternoon,2PM - 4PM,590.63,79
13369,SEA/TCA WA CP-0024,1/3/10,Breakfast,Open - 10:30AM (11AM weekend),447.99,67
13369,SEA/TCA WA CP-0024,1/3/10,Dinner,4PM - 9PM,1065.63,143
13369,SEA/TCA WA CP-0024,1/3/10,Evening,9PM - Close,120.93,19
13369,SEA/TCA WA CP-0024,1/3/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/3/10,Lunch,11AM -  2PM,714.28,99
13369,SEA/TCA WA CP-0024,1/3/10,Morning,Open - 11AM,447.99,67
13369,SEA/TCA WA CP-0024,1/3/10,Regular Menu,10:30AM (11AM weekend) - Close,2491.47,340
13369,SEA/TCA WA CP-0024,1/3/10,Total Day,All hours,2939.46,407
13369,SEA/TCA WA CP-0024,1/4/10,After 4PM,4PM - Close,1028.88,156
13369,SEA/TCA WA CP-0024,1/4/10,Afternoon,2PM - 4PM,481.98,90
13369,SEA/TCA WA CP-0024,1/4/10,Breakfast,Open - 10:30AM (11AM weekend),780.77,180
13369,SEA/TCA WA CP-0024,1/4/10,Dinner,4PM - 9PM,916.15,136
13369,SEA/TCA WA CP-0024,1/4/10,Evening,9PM - Close,112.73,20
13369,SEA/TCA WA CP-0024,1/4/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/4/10,Lunch,11AM -  2PM,1216.5,223
13369,SEA/TCA WA CP-0024,1/4/10,Morning,Open - 11AM,894.26,203
13369,SEA/TCA WA CP-0024,1/4/10,Regular Menu,10:30AM (11AM weekend) - Close,2840.85,492
13369,SEA/TCA WA CP-0024,1/4/10,Total Day,All hours,3621.62,672
13369,SEA/TCA WA CP-0024,1/5/10,After 4PM,4PM - Close,1123.69,167
13369,SEA/TCA WA CP-0024,1/5/10,Afternoon,2PM - 4PM,536.23,86
13369,SEA/TCA WA CP-0024,1/5/10,Breakfast,Open - 10:30AM (11AM weekend),825.33,173
13369,SEA/TCA WA CP-0024,1/5/10,Dinner,4PM - 9PM,998.36,148
13369,SEA/TCA WA CP-0024,1/5/10,Evening,9PM - Close,125.33,19
13369,SEA/TCA WA CP-0024,1/5/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/5/10,Lunch,11AM -  2PM,1276.43,223
13369,SEA/TCA WA CP-0024,1/5/10,Morning,Open - 11AM,970.92,193
13369,SEA/TCA WA CP-0024,1/5/10,Regular Menu,10:30AM (11AM weekend) - Close,3081.94,496
13369,SEA/TCA WA CP-0024,1/5/10,Total Day,All hours,3907.27,669
13369,SEA/TCA WA CP-0024,1/6/10,After 4PM,4PM - Close,1345.98,214
13369,SEA/TCA WA CP-0024,1/6/10,Afternoon,2PM - 4PM,498.55,81
13369,SEA/TCA WA CP-0024,1/6/10,Breakfast,Open - 10:30AM (11AM weekend),896.71,185
13369,SEA/TCA WA CP-0024,1/6/10,Dinner,4PM - 9PM,1168.34,187
13369,SEA/TCA WA CP-0024,1/6/10,Evening,9PM - Close,177.64,27
13369,SEA/TCA WA CP-0024,1/6/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/6/10,Lunch,11AM -  2PM,1306,227
13369,SEA/TCA WA CP-0024,1/6/10,Morning,Open - 11AM,994.4,204
13369,SEA/TCA WA CP-0024,1/6/10,Regular Menu,10:30AM (11AM weekend) - Close,3248.22,541
13369,SEA/TCA WA CP-0024,1/6/10,Total Day,All hours,4144.93,726
13369,SEA/TCA WA CP-0024,1/7/10,After 4PM,4PM - Close,1183.63,183
13369,SEA/TCA WA CP-0024,1/7/10,Afternoon,2PM - 4PM,517.89,93
13369,SEA/TCA WA CP-0024,1/7/10,Breakfast,Open - 10:30AM (11AM weekend),1031.73,203
13369,SEA/TCA WA CP-0024,1/7/10,Dinner,4PM - 9PM,932.44,150
13369,SEA/TCA WA CP-0024,1/7/10,Evening,9PM - Close,251.19,33
13369,SEA/TCA WA CP-0024,1/7/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/7/10,Lunch,11AM -  2PM,1161.85,214
13369,SEA/TCA WA CP-0024,1/7/10,Morning,Open - 11AM,1181.04,230
13369,SEA/TCA WA CP-0024,1/7/10,Regular Menu,10:30AM (11AM weekend) - Close,3012.68,517
13369,SEA/TCA WA CP-0024,1/7/10,Total Day,All hours,4044.41,720
13369,SEA/TCA WA CP-0024,1/8/10,After 4PM,4PM - Close,1553.83,220
13369,SEA/TCA WA CP-0024,1/8/10,Afternoon,2PM - 4PM,701.05,106
13369,SEA/TCA WA CP-0024,1/8/10,Breakfast,Open - 10:30AM (11AM weekend),993.74,203
13369,SEA/TCA WA CP-0024,1/8/10,Dinner,4PM - 9PM,1305.37,183
13369,SEA/TCA WA CP-0024,1/8/10,Evening,9PM - Close,248.46,37
13369,SEA/TCA WA CP-0024,1/8/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/8/10,Lunch,11AM -  2PM,1362.28,221
13369,SEA/TCA WA CP-0024,1/8/10,Morning,Open - 11AM,1066.78,216
13369,SEA/TCA WA CP-0024,1/8/10,Regular Menu,10:30AM (11AM weekend) - Close,3690.2,560
13369,SEA/TCA WA CP-0024,1/8/10,Total Day,All hours,4683.94,763
13369,SEA/TCA WA CP-0024,1/9/10,After 4PM,4PM - Close,1214.42,170
13369,SEA/TCA WA CP-0024,1/9/10,Afternoon,2PM - 4PM,369.93,60
13369,SEA/TCA WA CP-0024,1/9/10,Breakfast,Open - 10:30AM (11AM weekend),874.85,153
13369,SEA/TCA WA CP-0024,1/9/10,Dinner,4PM - 9PM,998.91,146
13369,SEA/TCA WA CP-0024,1/9/10,Evening,9PM - Close,215.51,24
13369,SEA/TCA WA CP-0024,1/9/10,Late Night,11PM - 5AM,16.29,1
13369,SEA/TCA WA CP-0024,1/9/10,Lunch,11AM -  2PM,1055.08,138
13369,SEA/TCA WA CP-0024,1/9/10,Morning,Open - 11AM,874.85,153
13369,SEA/TCA WA CP-0024,1/9/10,Regular Menu,10:30AM (11AM weekend) - Close,2639.43,368
13369,SEA/TCA WA CP-0024,1/9/10,Total Day,All hours,3514.28,521
13369,SEA/TCA WA CP-0024,1/10/10,After 4PM,4PM - Close,1067.94,135
13369,SEA/TCA WA CP-0024,1/10/10,Afternoon,2PM - 4PM,297.34,49
13369,SEA/TCA WA CP-0024,1/10/10,Breakfast,Open - 10:30AM (11AM weekend),516.33,90
13369,SEA/TCA WA CP-0024,1/10/10,Dinner,4PM - 9PM,922.42,119
13369,SEA/TCA WA CP-0024,1/10/10,Evening,9PM - Close,145.52,16
13369,SEA/TCA WA CP-0024,1/10/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/10/10,Lunch,11AM -  2PM,883.34,121
13369,SEA/TCA WA CP-0024,1/10/10,Morning,Open - 11AM,516.33,90
13369,SEA/TCA WA CP-0024,1/10/10,Regular Menu,10:30AM (11AM weekend) - Close,2248.62,305
13369,SEA/TCA WA CP-0024,1/10/10,Total Day,All hours,2764.95,395
13369,SEA/TCA WA CP-0024,1/11/10,After 4PM,4PM - Close,1024.78,152
13369,SEA/TCA WA CP-0024,1/11/10,Afternoon,2PM - 4PM,558.97,92
13369,SEA/TCA WA CP-0024,1/11/10,Breakfast,Open - 10:30AM (11AM weekend),804.74,183
13369,SEA/TCA WA CP-0024,1/11/10,Dinner,4PM - 9PM,864.33,134
13369,SEA/TCA WA CP-0024,1/11/10,Evening,9PM - Close,160.45,18
13369,SEA/TCA WA CP-0024,1/11/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/11/10,Lunch,11AM -  2PM,1408.63,238
13369,SEA/TCA WA CP-0024,1/11/10,Morning,Open - 11AM,867.86,198
13369,SEA/TCA WA CP-0024,1/11/10,Regular Menu,10:30AM (11AM weekend) - Close,3055.5,497
13369,SEA/TCA WA CP-0024,1/11/10,Total Day,All hours,3860.24,680
13369,SEA/TCA WA CP-0024,1/12/10,After 4PM,4PM - Close,1167.45,172
13369,SEA/TCA WA CP-0024,1/12/10,Afternoon,2PM - 4PM,517.16,93
13369,SEA/TCA WA CP-0024,1/12/10,Breakfast,Open - 10:30AM (11AM weekend),848.34,196
13369,SEA/TCA WA CP-0024,1/12/10,Dinner,4PM - 9PM,966.52,145
13369,SEA/TCA WA CP-0024,1/12/10,Evening,9PM - Close,200.93,27
13369,SEA/TCA WA CP-0024,1/12/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/12/10,Lunch,11AM -  2PM,1275.53,214
13369,SEA/TCA WA CP-0024,1/12/10,Morning,Open - 11AM,989.84,220
13369,SEA/TCA WA CP-0024,1/12/10,Regular Menu,10:30AM (11AM weekend) - Close,3101.64,503
13369,SEA/TCA WA CP-0024,1/12/10,Total Day,All hours,3949.98,699
13369,SEA/TCA WA CP-0024,1/13/10,After 4PM,4PM - Close,1260.41,198
13369,SEA/TCA WA CP-0024,1/13/10,Afternoon,2PM - 4PM,479.82,86
13369,SEA/TCA WA CP-0024,1/13/10,Breakfast,Open - 10:30AM (11AM weekend),911.19,206
13369,SEA/TCA WA CP-0024,1/13/10,Dinner,4PM - 9PM,1068.56,173
13369,SEA/TCA WA CP-0024,1/13/10,Evening,9PM - Close,191.85,25
13369,SEA/TCA WA CP-0024,1/13/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/13/10,Lunch,11AM -  2PM,1204.18,212
13369,SEA/TCA WA CP-0024,1/13/10,Morning,Open - 11AM,1043.77,234
13369,SEA/TCA WA CP-0024,1/13/10,Regular Menu,10:30AM (11AM weekend) - Close,3076.99,524
13369,SEA/TCA WA CP-0024,1/13/10,Total Day,All hours,3988.18,730
13369,SEA/TCA WA CP-0024,1/14/10,After 4PM,4PM - Close,1213.11,197
13369,SEA/TCA WA CP-0024,1/14/10,Afternoon,2PM - 4PM,535.67,98
13369,SEA/TCA WA CP-0024,1/14/10,Breakfast,Open - 10:30AM (11AM weekend),940.38,209
13369,SEA/TCA WA CP-0024,1/14/10,Dinner,4PM - 9PM,1065.67,173
13369,SEA/TCA WA CP-0024,1/14/10,Evening,9PM - Close,147.44,24
13369,SEA/TCA WA CP-0024,1/14/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/14/10,Lunch,11AM -  2PM,1268.65,220
13369,SEA/TCA WA CP-0024,1/14/10,Morning,Open - 11AM,1079.66,236
13369,SEA/TCA WA CP-0024,1/14/10,Regular Menu,10:30AM (11AM weekend) - Close,3156.71,542
13369,SEA/TCA WA CP-0024,1/14/10,Total Day,All hours,4097.09,751
13369,SEA/TCA WA CP-0024,1/15/10,After 4PM,4PM - Close,1593.6,225
13369,SEA/TCA WA CP-0024,1/15/10,Afternoon,2PM - 4PM,469.76,80
13369,SEA/TCA WA CP-0024,1/15/10,Breakfast,Open - 10:30AM (11AM weekend),868.93,191
13369,SEA/TCA WA CP-0024,1/15/10,Dinner,4PM - 9PM,1286.76,184
13369,SEA/TCA WA CP-0024,1/15/10,Evening,9PM - Close,306.84,41
13369,SEA/TCA WA CP-0024,1/15/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/15/10,Lunch,11AM -  2PM,1524.65,250
13369,SEA/TCA WA CP-0024,1/15/10,Morning,Open - 11AM,941.47,208
13369,SEA/TCA WA CP-0024,1/15/10,Regular Menu,10:30AM (11AM weekend) - Close,3660.55,572
13369,SEA/TCA WA CP-0024,1/15/10,Total Day,All hours,4529.48,763
13369,SEA/TCA WA CP-0024,1/16/10,After 4PM,4PM - Close,1218.05,177
13369,SEA/TCA WA CP-0024,1/16/10,Afternoon,2PM - 4PM,504.78,85
13369,SEA/TCA WA CP-0024,1/16/10,Breakfast,Open - 10:30AM (11AM weekend),758.56,129
13369,SEA/TCA WA CP-0024,1/16/10,Dinner,4PM - 9PM,1055.49,151
13369,SEA/TCA WA CP-0024,1/16/10,Evening,9PM - Close,162.56,26
13369,SEA/TCA WA CP-0024,1/16/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/16/10,Lunch,11AM -  2PM,863.67,141
13369,SEA/TCA WA CP-0024,1/16/10,Morning,Open - 11AM,758.56,129
13369,SEA/TCA WA CP-0024,1/16/10,Regular Menu,10:30AM (11AM weekend) - Close,2586.5,403
13369,SEA/TCA WA CP-0024,1/16/10,Total Day,All hours,3345.06,532
13369,SEA/TCA WA CP-0024,1/17/10,After 4PM,4PM - Close,1123.72,155
13369,SEA/TCA WA CP-0024,1/17/10,Afternoon,2PM - 4PM,315.26,53
13369,SEA/TCA WA CP-0024,1/17/10,Breakfast,Open - 10:30AM (11AM weekend),517.92,92
13369,SEA/TCA WA CP-0024,1/17/10,Dinner,4PM - 9PM,997.77,131
13369,SEA/TCA WA CP-0024,1/17/10,Evening,9PM - Close,125.95,24
13369,SEA/TCA WA CP-0024,1/17/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/17/10,Lunch,11AM -  2PM,714.55,94
13369,SEA/TCA WA CP-0024,1/17/10,Morning,Open - 11AM,517.92,92
13369,SEA/TCA WA CP-0024,1/17/10,Regular Menu,10:30AM (11AM weekend) - Close,2153.53,302
13369,SEA/TCA WA CP-0024,1/17/10,Total Day,All hours,2671.45,394
13369,SEA/TCA WA CP-0024,1/18/10,After 4PM,4PM - Close,979.97,160
13369,SEA/TCA WA CP-0024,1/18/10,Afternoon,2PM - 4PM,428.9,79
13369,SEA/TCA WA CP-0024,1/18/10,Breakfast,Open - 10:30AM (11AM weekend),680.26,151
13369,SEA/TCA WA CP-0024,1/18/10,Dinner,4PM - 9PM,856.51,141
13369,SEA/TCA WA CP-0024,1/18/10,Evening,9PM - Close,123.46,19
13369,SEA/TCA WA CP-0024,1/18/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/18/10,Lunch,11AM -  2PM,1405.92,236
13369,SEA/TCA WA CP-0024,1/18/10,Morning,Open - 11AM,913.59,185
13369,SEA/TCA WA CP-0024,1/18/10,Regular Menu,10:30AM (11AM weekend) - Close,3048.12,509
13369,SEA/TCA WA CP-0024,1/18/10,Total Day,All hours,3728.38,660
13369,SEA/TCA WA CP-0024,1/19/10,After 4PM,4PM - Close,1066.6,168
13369,SEA/TCA WA CP-0024,1/19/10,Afternoon,2PM - 4PM,383.64,76
13369,SEA/TCA WA CP-0024,1/19/10,Breakfast,Open - 10:30AM (11AM weekend),767.25,175
13369,SEA/TCA WA CP-0024,1/19/10,Dinner,4PM - 9PM,894.19,140
13369,SEA/TCA WA CP-0024,1/19/10,Evening,9PM - Close,172.41,28
13369,SEA/TCA WA CP-0024,1/19/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/19/10,Lunch,11AM -  2PM,1388.56,245
13369,SEA/TCA WA CP-0024,1/19/10,Morning,Open - 11AM,886.17,199
13369,SEA/TCA WA CP-0024,1/19/10,Regular Menu,10:30AM (11AM weekend) - Close,2957.72,513
13369,SEA/TCA WA CP-0024,1/19/10,Total Day,All hours,3724.97,688
13369,SEA/TCA WA CP-0024,1/20/10,After 4PM,4PM - Close,1439.49,225
13369,SEA/TCA WA CP-0024,1/20/10,Afternoon,2PM - 4PM,530.42,100
13369,SEA/TCA WA CP-0024,1/20/10,Breakfast,Open - 10:30AM (11AM weekend),879.41,182
13369,SEA/TCA WA CP-0024,1/20/10,Dinner,4PM - 9PM,1254.72,193
13369,SEA/TCA WA CP-0024,1/20/10,Evening,9PM - Close,184.77,32
13369,SEA/TCA WA CP-0024,1/20/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/20/10,Lunch,11AM -  2PM,1415.59,233
13369,SEA/TCA WA CP-0024,1/20/10,Morning,Open - 11AM,1039,206
13369,SEA/TCA WA CP-0024,1/20/10,Regular Menu,10:30AM (11AM weekend) - Close,3545.09,582
13369,SEA/TCA WA CP-0024,1/20/10,Total Day,All hours,4424.5,764
13369,SEA/TCA WA CP-0024,1/21/10,After 4PM,4PM - Close,1445.41,192
13369,SEA/TCA WA CP-0024,1/21/10,Afternoon,2PM - 4PM,565.31,87
13369,SEA/TCA WA CP-0024,1/21/10,Breakfast,Open - 10:30AM (11AM weekend),881.55,197
13369,SEA/TCA WA CP-0024,1/21/10,Dinner,4PM - 9PM,1126.35,161
13369,SEA/TCA WA CP-0024,1/21/10,Evening,9PM - Close,319.06,31
13369,SEA/TCA WA CP-0024,1/21/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/21/10,Lunch,11AM -  2PM,1269.53,234
13369,SEA/TCA WA CP-0024,1/21/10,Morning,Open - 11AM,996.18,216
13369,SEA/TCA WA CP-0024,1/21/10,Regular Menu,10:30AM (11AM weekend) - Close,3394.88,532
13369,SEA/TCA WA CP-0024,1/21/10,Total Day,All hours,4276.43,729
13369,SEA/TCA WA CP-0024,1/22/10,After 4PM,4PM - Close,1529.99,214
13369,SEA/TCA WA CP-0024,1/22/10,Afternoon,2PM - 4PM,542.2,91
13369,SEA/TCA WA CP-0024,1/22/10,Breakfast,Open - 10:30AM (11AM weekend),926.02,205
13369,SEA/TCA WA CP-0024,1/22/10,Dinner,4PM - 9PM,1236.87,176
13369,SEA/TCA WA CP-0024,1/22/10,Evening,9PM - Close,293.12,38
13369,SEA/TCA WA CP-0024,1/22/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/22/10,Lunch,11AM -  2PM,1560.1,253
13369,SEA/TCA WA CP-0024,1/22/10,Morning,Open - 11AM,1017,221
13369,SEA/TCA WA CP-0024,1/22/10,Regular Menu,10:30AM (11AM weekend) - Close,3723.27,574
13369,SEA/TCA WA CP-0024,1/22/10,Total Day,All hours,4649.29,779
13369,SEA/TCA WA CP-0024,1/23/10,After 4PM,4PM - Close,1311.81,170
13369,SEA/TCA WA CP-0024,1/23/10,Afternoon,2PM - 4PM,515.76,85
13369,SEA/TCA WA CP-0024,1/23/10,Breakfast,Open - 10:30AM (11AM weekend),933.35,153
13369,SEA/TCA WA CP-0024,1/23/10,Dinner,4PM - 9PM,1105.36,143
13369,SEA/TCA WA CP-0024,1/23/10,Evening,9PM - Close,206.45,27
13369,SEA/TCA WA CP-0024,1/23/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/23/10,Lunch,11AM -  2PM,905.69,122
13369,SEA/TCA WA CP-0024,1/23/10,Morning,Open - 11AM,933.35,153
13369,SEA/TCA WA CP-0024,1/23/10,Regular Menu,10:30AM (11AM weekend) - Close,2733.26,377
13369,SEA/TCA WA CP-0024,1/23/10,Total Day,All hours,3666.61,530
13369,SEA/TCA WA CP-0024,1/24/10,After 4PM,4PM - Close,969.62,143
13369,SEA/TCA WA CP-0024,1/24/10,Afternoon,2PM - 4PM,358.54,56
13369,SEA/TCA WA CP-0024,1/24/10,Breakfast,Open - 10:30AM (11AM weekend),646.41,105
13369,SEA/TCA WA CP-0024,1/24/10,Dinner,4PM - 9PM,793.1,121
13369,SEA/TCA WA CP-0024,1/24/10,Evening,9PM - Close,176.52,22
13369,SEA/TCA WA CP-0024,1/24/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/24/10,Lunch,11AM -  2PM,762.04,97
13369,SEA/TCA WA CP-0024,1/24/10,Morning,Open - 11AM,646.41,105
13369,SEA/TCA WA CP-0024,1/24/10,Regular Menu,10:30AM (11AM weekend) - Close,2090.2,296
13369,SEA/TCA WA CP-0024,1/24/10,Total Day,All hours,2736.61,401
13369,SEA/TCA WA CP-0024,1/25/10,After 4PM,4PM - Close,1292.61,202
13369,SEA/TCA WA CP-0024,1/25/10,Afternoon,2PM - 4PM,445.75,87
13369,SEA/TCA WA CP-0024,1/25/10,Breakfast,Open - 10:30AM (11AM weekend),768.08,179
13369,SEA/TCA WA CP-0024,1/25/10,Dinner,4PM - 9PM,1067.11,172
13369,SEA/TCA WA CP-0024,1/25/10,Evening,9PM - Close,225.5,30
13369,SEA/TCA WA CP-0024,1/25/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/25/10,Lunch,11AM -  2PM,1475.98,246
13369,SEA/TCA WA CP-0024,1/25/10,Morning,Open - 11AM,831.82,195
13369,SEA/TCA WA CP-0024,1/25/10,Regular Menu,10:30AM (11AM weekend) - Close,3278.08,551
13369,SEA/TCA WA CP-0024,1/25/10,Total Day,All hours,4046.16,730
13369,SEA/TCA WA CP-0024,1/26/10,After 4PM,4PM - Close,1190.08,195
13369,SEA/TCA WA CP-0024,1/26/10,Afternoon,2PM - 4PM,446.7,83
13369,SEA/TCA WA CP-0024,1/26/10,Breakfast,Open - 10:30AM (11AM weekend),873.62,200
13369,SEA/TCA WA CP-0024,1/26/10,Dinner,4PM - 9PM,952.26,161
13369,SEA/TCA WA CP-0024,1/26/10,Evening,9PM - Close,237.82,34
13369,SEA/TCA WA CP-0024,1/26/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/26/10,Lunch,11AM -  2PM,1362.87,246
13369,SEA/TCA WA CP-0024,1/26/10,Morning,Open - 11AM,960.56,219
13369,SEA/TCA WA CP-0024,1/26/10,Regular Menu,10:30AM (11AM weekend) - Close,3086.59,543
13369,SEA/TCA WA CP-0024,1/26/10,Total Day,All hours,3960.21,743
13369,SEA/TCA WA CP-0024,1/27/10,After 4PM,4PM - Close,1185.4,193
13369,SEA/TCA WA CP-0024,1/27/10,Afternoon,2PM - 4PM,462.1,89
13369,SEA/TCA WA CP-0024,1/27/10,Breakfast,Open - 10:30AM (11AM weekend),873.67,196
13369,SEA/TCA WA CP-0024,1/27/10,Dinner,4PM - 9PM,1068.39,171
13369,SEA/TCA WA CP-0024,1/27/10,Evening,9PM - Close,117.01,22
13369,SEA/TCA WA CP-0024,1/27/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/27/10,Lunch,11AM -  2PM,1527.84,265
13369,SEA/TCA WA CP-0024,1/27/10,Morning,Open - 11AM,987.66,218
13369,SEA/TCA WA CP-0024,1/27/10,Regular Menu,10:30AM (11AM weekend) - Close,3289.33,569
13369,SEA/TCA WA CP-0024,1/27/10,Total Day,All hours,4163,765
13369,SEA/TCA WA CP-0024,1/28/10,After 4PM,4PM - Close,1375.17,205
13369,SEA/TCA WA CP-0024,1/28/10,Afternoon,2PM - 4PM,540.8,92
13369,SEA/TCA WA CP-0024,1/28/10,Breakfast,Open - 10:30AM (11AM weekend),925.18,209
13369,SEA/TCA WA CP-0024,1/28/10,Dinner,4PM - 9PM,1163.13,173
13369,SEA/TCA WA CP-0024,1/28/10,Evening,9PM - Close,212.04,32
13369,SEA/TCA WA CP-0024,1/28/10,Late Night,11PM - 5AM,0.2,1
13369,SEA/TCA WA CP-0024,1/28/10,Lunch,11AM -  2PM,1429.53,247
13369,SEA/TCA WA CP-0024,1/28/10,Morning,Open - 11AM,1050.09,230
13369,SEA/TCA WA CP-0024,1/28/10,Regular Menu,10:30AM (11AM weekend) - Close,3470.41,565
13369,SEA/TCA WA CP-0024,1/28/10,Total Day,All hours,4395.59,774
13369,SEA/TCA WA CP-0024,1/29/10,After 4PM,4PM - Close,1717.11,232
13369,SEA/TCA WA CP-0024,1/29/10,Afternoon,2PM - 4PM,693.76,102
13369,SEA/TCA WA CP-0024,1/29/10,Breakfast,Open - 10:30AM (11AM weekend),1112.38,229
13369,SEA/TCA WA CP-0024,1/29/10,Dinner,4PM - 9PM,1419.68,190
13369,SEA/TCA WA CP-0024,1/29/10,Evening,9PM - Close,297.43,42
13369,SEA/TCA WA CP-0024,1/29/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/29/10,Lunch,11AM -  2PM,1885.17,299
13369,SEA/TCA WA CP-0024,1/29/10,Morning,Open - 11AM,1208.3,251
13369,SEA/TCA WA CP-0024,1/29/10,Regular Menu,10:30AM (11AM weekend) - Close,4391.96,655
13369,SEA/TCA WA CP-0024,1/29/10,Total Day,All hours,5504.34,884
13369,SEA/TCA WA CP-0024,1/30/10,After 4PM,4PM - Close,1257.84,179
13369,SEA/TCA WA CP-0024,1/30/10,Afternoon,2PM - 4PM,634.27,96
13369,SEA/TCA WA CP-0024,1/30/10,Breakfast,Open - 10:30AM (11AM weekend),1083.47,166
13369,SEA/TCA WA CP-0024,1/30/10,Dinner,4PM - 9PM,1055.53,148
13369,SEA/TCA WA CP-0024,1/30/10,Evening,9PM - Close,202.31,31
13369,SEA/TCA WA CP-0024,1/30/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/30/10,Lunch,11AM -  2PM,1044.44,139
13369,SEA/TCA WA CP-0024,1/30/10,Morning,Open - 11AM,1083.47,166
13369,SEA/TCA WA CP-0024,1/30/10,Regular Menu,10:30AM (11AM weekend) - Close,2936.55,414
13369,SEA/TCA WA CP-0024,1/30/10,Total Day,All hours,4020.02,580
13369,SEA/TCA WA CP-0024,1/31/10,After 4PM,4PM - Close,1362.55,195
13369,SEA/TCA WA CP-0024,1/31/10,Afternoon,2PM - 4PM,582.96,73
13369,SEA/TCA WA CP-0024,1/31/10,Breakfast,Open - 10:30AM (11AM weekend),655.87,104
13369,SEA/TCA WA CP-0024,1/31/10,Dinner,4PM - 9PM,1138.51,159
13369,SEA/TCA WA CP-0024,1/31/10,Evening,9PM - Close,224.04,36
13369,SEA/TCA WA CP-0024,1/31/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,1/31/10,Lunch,11AM -  2PM,968.15,118
13369,SEA/TCA WA CP-0024,1/31/10,Morning,Open - 11AM,655.87,104
13369,SEA/TCA WA CP-0024,1/31/10,Regular Menu,10:30AM (11AM weekend) - Close,2913.66,386
13369,SEA/TCA WA CP-0024,1/31/10,Total Day,All hours,3569.53,490
13369,SEA/TCA WA CP-0024,2/1/10,After 4PM,4PM - Close,1451.31,212
13369,SEA/TCA WA CP-0024,2/1/10,Afternoon,2PM - 4PM,621.24,100
13369,SEA/TCA WA CP-0024,2/1/10,Breakfast,Open - 10:30AM (11AM weekend),723.6,174
13369,SEA/TCA WA CP-0024,2/1/10,Dinner,4PM - 9PM,1287.73,189
13369,SEA/TCA WA CP-0024,2/1/10,Evening,9PM - Close,163.58,23
13369,SEA/TCA WA CP-0024,2/1/10,Late Night,11PM - 5AM,0,0
13369,SEA/TCA WA CP-0024,2/1/10,Lunch,11AM -  2PM,1489.31,247
13369,SEA/TCA WA CP-0024,2/1/10,Morning,Open - 11AM,838.58,196
13369,SEA/TCA WA CP-0024,2/1/10,Regular Menu,10:30AM (11AM weekend) - Close,3676.84,581
